1 0.990099
2 0.985148505050505
3 0.9801980101010102
4 0.9752475151515152
5 0.9702970202020202
6 0.9653465252525253
7 0.9603960303030303
8 0.9554455353535354
9 0.9504950404040404
10 0.9455445454545455
11 0.9405940505050505
12 0.9356435555555556
13 0.9306930606060606
14 0.9257425656565657
15 0.9207920707070707
16 0.9158415757575757
17 0.9108910808080808
18 0.9059405858585858
19 0.9009900909090909
20 0.8960395959595959
21 0.891089101010101
22 0.886138606060606
23 0.8811881111111111
24 0.8762376161616161
25 0.8712871212121212
26 0.8663366262626262
27 0.8613861313131314
28 0.8564356363636364
29 0.8514851414141414
30 0.8465346464646465
31 0.8415841515151515
32 0.8366336565656566
33 0.8316831616161616
34 0.8267326666666667
35 0.8217821717171717
36 0.8168316767676768
37 0.8118811818181818
38 0.8069306868686869
39 0.8019801919191919
40 0.7970296969696969
41 0.7920792020202021
42 0.7871287070707071
43 0.7821782121212122
44 0.7772277171717172
45 0.7722772222222223
46 0.7673267272727273
47 0.7623762323232324
48 0.7574257373737374
49 0.7524752424242425
50 0.7475247474747475
51 0.7425742525252526
52 0.7376237575757576
53 0.7326732626262626
54 0.7277227676767677
55 0.7227722727272727
56 0.7178217777777778
57 0.7128712828282828
58 0.7079207878787879
59 0.7029702929292929
60 0.698019797979798
61 0.693069303030303
62 0.688118808080808
63 0.6831683131313131
64 0.6782178181818181
65 0.6732673232323232
66 0.6683168282828282
67 0.6633663333333333
68 0.6584158383838383
69 0.6534653434343434
70 0.6485148484848484
71 0.6435643535353536
72 0.6386138585858586
73 0.6336633636363637
74 0.6287128686868687
75 0.6237623737373738
76 0.6188118787878788
77 0.6138613838383838
78 0.6089108888888889
79 0.6039603939393939
80 0.599009898989899
81 0.5940594040404041
82 0.5891089090909092
83 0.5841584141414142
84 0.5792079191919193
85 0.5742574242424243
86 0.5693069292929294
87 0.5643564343434344
88 0.5594059393939395
89 0.5544554444444445
90 0.5495049494949495
91 0.5445544545454546
92 0.5396039595959596
93 0.5346534646464647
94 0.5297029696969697
95 0.5247524747474748
96 0.5198019797979798
97 0.5148514848484849
98 0.5099009898989899
99 0.504950494949495
100 0.5
